50.152760406601324,34,23
52.55542700609785,34,23
51.930744004757805,35,23
53.709588751310555,33,24
52.6646489564114,34,24
54.89296855215271,35,23
50.0759868581349,32,23
51.53791866888809,34,24
51.288009442597705,35,25
54.98702354768448,34,25
52.30380343033174,34,23
52.47364130747225,34,25
53.89251871299459,34,23
54.678621632829994,33,25
53.49608215467329,32,22
54.91378156246769,33,23
53.78773765605605,34,24
50.94444933388151,35,23
50.12581175952641,33,24
53.947356030288404,32,24
52.05477101610222,33,25
52.00974922630499,32,23
50.73970662991086,35,24
52.703123091586725,33,24
51.87167153379574,35,24
51.9908659888258,32,24
53.715998898830506,34,25
53.694921372612924,34,24
50.49826132154428,35,25
50.356255902055004,34,25
53.919828708886904,32,23
54.93086531761129,33,22
54.307038562751146,32,24
53.356585375567626,33,23
50.33402328538708,34,23
54.74294144141712,34,23
54.905627937870975,34,23
53.56256931091902,33,23
50.89539073600447,33,22
51.1223627979945,35,24
53.391403222490915,33,25
53.862437759328074,32,22
54.50443104944228,33,25
50.333521732805,32,25
53.78317899297906,33,22
52.463281444259444,34,23
53.10146890905614,35,23
52.23259241562731,32,23
50.69642593368885,32,24
51.830840365031314,34,25
54.34256215296767,32,24
50.583871620491266,33,22
54.50669797206281,32,24
54.42901614342835,32,23
54.26119297751937,33,24
52.55063943653078,33,23
50.580065860672676,34,25
50.11340809594969,35,22
53.45179923125978,32,23
54.89540336697352,32,25
53.11579616535058,33,23
51.11381033358902,33,24
53.113714036953645,34,22
52.74256674584722,34,24
52.61105686236445,32,25
53.17296446292859,32,22
53.42002106582828,33,23
51.39316429174409,33,24
54.26461854658105,35,23
54.11966966625314,34,24
51.52717264410743,33,24
53.44820874301035,34,23
50.01398651017974,34,25
53.8991237322529,35,22
51.955745422146386,32,24
53.04842499777208,34,25
51.12822983194712,35,22
54.927639912052975,34,25
53.199919621615855,35,24
50.678683757675245,34,25
52.98439962407916,33,25
52.465941192883776,32,24
51.5331912317291,33,24
53.20612122015977,34,23
51.92948202997599,32,22
53.62164353121377,34,22
51.47296685147637,32,23
52.273848345975836,32,22
52.904034279137626,33,22
50.64862178946443,34,24
51.146416746567404,33,22
51.08571276947161,32,24
50.11846718844501,34,23
50.36745478455601,34,25
50.20117096103846,32,24
51.05427884828262,32,22
50.99905100814083,35,25
50.13093786259017,32,23
51.18563753045876,32,22
51.412440136756345,34,25
50.02975288328575,34,25
53.686079703710725,35,25
50.246652284477506,33,22
52.3820196735038,34,24
53.62978370067123,32,24
54.769587358942495,33,22
53.381452051877986,35,23
51.8387624287872,34,24
54.46741808125093,34,25
54.782373360817914,35,23
52.392257963654615,34,23
51.69975508061572,33,23
54.40298512313769,32,25
54.075984804883504,32,22
54.89338372091608,33,24
50.528517632801346,32,25
53.4648070774993,35,24
51.79277365772351,32,22
50.09625185223208,32,22
54.10011701133337,33,24
50.296837709515934,33,24
52.52739788673198,33,23
53.82754220319961,34,23
53.49778259028592,35,24
52.939802426700595,33,25
52.06408331965601,32,24
50.17448292468813,33,23
53.423103730112565,32,23
53.292071575715,34,22
50.588222328918086,32,25
51.35198737733332,33,23
52.77610150881138,35,24
53.69839671419135,33,24
53.72422205919844,34,23
53.94610854933739,35,24
52.502195468468315,34,25
54.44672812412663,35,25
52.831835895364435,33,22
51.36372295925263,32,25
50.214507788440784,35,22
53.30394866185692,34,23
53.07552448631625,35,22
52.01257945242599,34,22
53.13003332517762,35,22
50.87910338317069,34,24
52.90126738233572,34,23
51.553819869229045,35,22
52.56973616910659,32,22
54.53883594198942,32,22
51.26106337710919,33,24
50.13226093337062,33,25
54.11811885542358,34,23
51.74040021184784,33,25
51.01110837671835,35,24
51.524756626927946,33,24
53.639454398549866,34,22
52.23119172090142,34,25
54.075073064430114,32,24
54.132038323130786,34,24
50.969956586494696,35,24
50.5430425507654,32,24
52.02731188592479,35,24
51.34773181237051,34,22
50.23211853936812,33,22
50.643012547129004,34,22
53.94953815941743,33,25
51.08425090886999,32,24
54.42243000801861,33,22
53.881895959496255,34,24
54.79432695617152,34,25
52.150489205404,33,24
54.836299938460755,35,23
50.44326738601207,34,22
52.057002195232236,33,23
50.85896847193321,33,24
50.29035663866734,35,24
54.35473611797293,34,25
52.79770957307067,34,25
51.331052667788214,33,23
52.37599403617234,34,24
52.4155275416425,32,25
50.03540039971919,32,25
52.51759945763008,34,23
51.07290252220499,33,23
54.9377972525251,34,25
54.368515364702006,35,22
52.27774038117447,33,25
51.8244799386154,33,24
52.11976089932477,35,25
51.3949450749306,34,24
54.262489836532644,34,23
54.773258636518584,34,23
52.72090156219565,34,22
53.27838955095189,33,25
52.77106746907055,32,23
50.66307523810593,35,23
53.15816869892129,35,23
54.8804579383858,32,24
51.37890112744154,35,25
50.989699828191284,34,25
51.913138496992524,35,23
52.55446849878434,33,25
52.302160027234216,33,23
53.69721373332925,34,25
52.71052316184831,33,23
52.85831143878512,33,23
50.99394439114871,32,25
53.649405508332876,34,22
51.02501397498701,35,25
54.71533620317916,35,22
52.35790415466079,34,24
53.442070927514465,34,24
51.982073009174194,34,24
52.84016031477993,34,22
51.87696634220024,33,23
54.20430454367623,32,23
51.45953532516859,32,23
53.27905009545485,32,23
51.15252420520934,35,24
54.766381356082576,32,23
53.932240637022105,35,23
51.42817498010358,34,24
54.22518463127832,32,22
50.14176434062403,33,24
52.35807830131722,35,23
52.4986791064423,32,23
50.5374959559348,35,24
52.25768622089655,34,23
50.29281255868416,35,24
51.64961791724628,32,24
54.97074107337442,32,23
50.52332924656453,32,24
51.79410030471805,33,22
50.97909761237081,32,24
51.65536818183287,33,24
51.751395049645566,32,22
54.73795946552343,35,25
51.071234486969644,32,22
51.876926222972145,34,23
54.892884269933816,34,25
50.82337950948305,34,23
50.9946772619549,32,25
52.21394944153418,32,23
51.28547535785585,32,24
52.83241739003013,33,22
52.29314119954763,35,23
51.57702567289543,32,22
53.82795012746462,33,25
54.24135086298893,32,22
52.11122034383763,34,24
52.27826960966182,33,22
53.95878338853019,34,22
54.14825896875262,33,25
53.497730716985124,32,23
53.913446174324314,35,24
54.634140994018395,33,25
52.36161183702262,33,24
51.27189875571641,35,23
51.150761310139806,32,23
54.05971021306467,32,22
54.71747141561372,35,23
52.551913214910186,32,24
53.14357824921474,32,22
50.17083846924874,35,23
53.23234086731322,35,23
51.28709661692781,34,24
54.860815740283456,34,23
54.06111628070671,32,24
51.31622538988715,35,24
50.46754958026775,32,23
53.3491646458672,32,24
52.32601552187525,35,23
54.87333479050354,33,24
52.61664224004443,34,24
53.55427237488669,32,25
50.00841428183967,33,25
51.333861683188395,33,23
50.51392419260939,34,22
51.16611939145605,35,25
52.83520683686282,33,23
52.93418637383223,33,25
51.7331176815227,33,24
54.327398037559156,33,22
50.26792907924639,35,22
53.47969882866356,35,25
52.72670817070707,33,23
53.658669898882735,33,24
54.94174511887011,33,24
51.81051232459679,33,25
51.30988955109387,34,23
52.62143336412712,32,25
52.296891845652326,33,24
54.21250532336665,33,25
53.12498744053832,33,23
53.12290889772511,34,25
52.80850446118637,33,25
52.23816517779536,33,23
53.99420446689654,33,24
53.52671492160748,32,23
51.463999240057596,32,24
52.978295510359885,34,23
51.90536865037503,32,23
51.42734048365631,34,23
54.142460305531074,34,24
52.21698514175974,32,23
50.908869561070546,35,23
53.693485145684384,33,24
52.28281185021954,32,22
51.0794030272252,35,22
51.65886777540079,33,23
51.77833517171912,34,24
51.44827713561151,34,22
52.41626529149293,35,25
52.04110977792153,34,23
53.092448592421725,34,23
51.23674576197768,33,25
54.51683677101547,35,22
50.187712866642535,32,25
52.570768041244605,33,23
53.656864880499874,33,22
50.835798857253074,32,23
53.8481416261894,32,24
50.065940467620464,33,24
51.44218115560423,35,22
54.99126944663252,35,24
52.772464453102664,33,24
53.93368888834987,33,25
54.09362253506901,33,25
53.784389162297714,32,23
53.812797190920726,32,23
52.36553696777139,35,25
52.11468143831701,34,24
50.57939402468366,34,23
51.52261474767734,34,24
52.253861466920725,33,23
54.180522202719146,34,22
54.302470146099076,32,24
51.502278762868954,32,25
52.81654283431957,35,23
53.5862068566737,34,25
52.467608176366355,33,23
52.45643484038989,35,25
51.14394484828968,32,24
54.92051776203846,34,23
52.464281066598865,32,24
53.23387989693083,34,23
51.600162637546624,34,22
50.23481372229564,33,23
53.91926480935629,32,25
53.97881371768505,35,23
53.72411939522962,32,23
53.033843094866114,33,22
51.390516238295284,33,24
52.528428680707464,34,24
54.15775843266246,33,23
52.332227437069854,33,23
50.97975800716311,33,22
52.37909783348206,33,22
50.08765080224423,32,23
53.097504710495706,32,25
51.69531875857056,32,22
53.512291221398144,35,23
53.5847423479199,33,24
53.84975588389486,35,23
54.16591557793563,33,24
53.76922664120471,34,22
50.00286627794428,32,23
53.366685159209375,33,23
54.901992644517506,32,25
50.35266703953521,33,25
52.372990910292735,35,24
54.25361374047954,34,24
50.093869762725085,34,23
53.171762336519926,35,25
54.75464111967818,34,23
51.24417168493836,34,23
53.96719320631253,34,25
52.81719127363282,33,25
53.613837347224575,34,22
53.87792516623674,33,22
54.93418138544058,35,22
54.728263705515836,34,25
53.56054270113785,32,23
50.78799205205014,35,23
53.635347120812035,35,24
51.27861182696493,33,22
50.76558102095411,32,22
53.383770535411166,32,24
54.7239883560281,32,23
50.56701761608795,34,23
51.414965986846724,33,24
50.785259366909585,33,22
51.76063199335698,35,25
53.84751307285,35,23
50.991830478125756,33,23
51.560426365006556,34,22
52.30480754266721,34,22
50.14658885625339,34,22
54.85108692987029,32,22
54.18507548075613,34,24
50.346697838850744,33,25
50.254790025110516,33,22
51.04377039574571,35,25
51.882333173303905,32,25
52.22373881503328,34,22
51.71224441793271,33,22
50.472366002883014,35,22
53.75843012276797,33,24
54.887764921455954,33,25
52.58017310323834,32,23
51.65553540346173,32,23
50.81578733878811,34,22
51.940864529216725,35,24
52.53072244970351,32,25
50.11936373899258,35,23
54.17490256892219,32,24
52.66099539506099,32,22
51.666100109037664,35,22
53.08502869388307,35,25
51.050420519722294,34,23
52.100650071113094,35,23
53.41496333352373,33,25
52.55414952811355,33,22
50.18869074180048,35,23
53.94174476435576,35,24
51.62667761587765,32,25
50.974141936795114,32,22
50.66523463961214,34,23
51.7510917497166,35,22
52.791458379548146,33,24
50.53611775971269,34,25
50.48248280613993,34,24
53.477416562276666,33,25
53.65990977176509,35,22
53.115331375487266,35,23
50.32936999104694,32,23
50.68388235536478,32,23
50.81476108846655,33,23
51.846803533586595,34,24
51.44751820691849,34,24
54.39078497730383,35,24
51.76886568025538,34,23
50.56692553493758,32,22
50.58554935075496,33,25
53.57682314365919,35,25
52.547264100855514,33,24
50.949617301038074,34,22
52.17362433072404,35,24
54.13778094547959,34,23
52.90943810992936,33,23
50.47150758716707,32,24
54.10798508359572,33,22
54.268863357119514,33,23
54.2151884142439,33,25
53.135510954123475,35,25
53.62514675652471,32,24
51.42743692487999,32,22
53.136265067710326,35,25
51.58571699933862,33,25
52.64819757263759,32,22
52.108708436707865,35,23
52.856325033679546,34,24
51.89349471135438,34,25
54.71289471373257,34,22
52.33257661093373,35,22
53.23136606860173,34,25
54.92085644650675,33,22
54.44096399130204,32,24
54.26922352783853,35,25
52.26611382132496,33,23
54.598267191750985,35,25
51.36208388442447,34,25
50.68664639861802,32,23
53.38282746380835,34,23
50.65310053371205,35,25
54.723043461903536,35,24
53.37083744972848,34,22
53.190839917615,33,23
53.94048430614221,33,22
51.02907193836805,33,24
50.58966403916517,33,23
54.29464448737818,34,25
50.42502198056834,35,23
51.84895468815228,35,25
52.747594293150804,33,23
50.13843371258909,34,24
54.39170210120036,33,23
51.80956906419498,32,25
50.207145601498155,35,24
51.55469633973961,33,23
51.85498487481741,33,24
52.342315532084186,35,24
53.424456515245645,32,22
53.691694503059765,32,23
50.820643545421945,35,25
54.80880437510784,32,25
54.566362842728296,33,25
50.53946759171201,35,24
50.549659387631486,34,24
50.0219762076215,33,24
54.66340605971946,35,23
51.49738970119071,34,24
51.38538884883945,32,24
54.85607089400299,32,24
50.36844559463972,35,24
53.0055668924904,35,22
52.669871117458584,32,22
